X;Retailer;EAN_UPC;Product_name;Date;Text;Rating;Brand;GPT_estimated_cleaned;
49418;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;19/03/2018;is really great and super tasty! It gets spicy But that's not the case. I also come with a load of extra chili powder, but that's a matter of taste and completely fine.;5;Knorr;Snacks & Ready Meals;
49419;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;08/07/2021;tastes great;5;Knorr; “Snacks & Ready Meals”;
49420;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;26/03/2021;good quality.;4;Knorr ;Snacks & Ready Meals;
49421;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;06/01/2021;but the taste was excellent, the portion then also disappeared with relish in the stomach. Brewed with hot water in just five minutes, it's ready to eat and served on the table. Don't forget to stir in between👨🏼‍🍳. It's a delicious, quick snack with a very good consistency that we like with tasty ⭐⭐⭐⭐⭐ rate. 😋 a 😋 delicious snack with a lot of taste that almost everyone likes. It makes small hunger disappear in general and is filling at times even quickly.;5;Knorr;Snacks & Ready Meals;
49422;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;06/01/2021;"I've wanted the Knorr fix for a long time "" I tried the currywurst"" and ordered it here. It's very easy to use. However, I wasn't impressed with the taste. I just didn't like the seasoning. Maybe you like it better.""";3;Knorr ;Snacks & Ready Meals;
49423;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;23/05/2021;and belching after cumin. ...unfortunately can only be rated with one star;1;Knorr;Snacks & Ready Meals;
49424;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;22/03/2021;the best product when it comes to potatoes like this Snacks are fine. I could easily eat them every day. :d My tip: fill the cup with more water than indicated. Otherwise it will be too thick and tough. I often add a viennese sausage cut into thin slices. Stir well. Simply awesome. :d;5;Knorr;Snacks & Ready Meals;
49425;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;14/11/2020;it was as expected. the spice mixture tasted artificial and Very strong. In addition, contrary to the printed promises, the spice mixture contains flavor enhancers, namely yeast extract. The preparation is simple and uncomplicated. However, the taste experience is disappointing. The dish tasted very intensely of tomato powder or very strong. In contrast to other spice mixtures This one doesn't support the taste but rather dominates.;1;Knorr;Snacks & Ready Meals;
49426;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;22/12/2020;she constantly asks her wife what she is doing should cook?! ............ question skillfully answered: oven macaroni. - Knorr products occasionally end up in our pot, the classic: onion soup as a flavoring in cream sauce for turkey breast.... ......also delicious and a great example of how cooking tools don't always have to be ready-made - but I digress .............. - I didn't know the alla mamma oven macaroni yet . You need 150 grams of macaroni noodles per bag of powder (other shapes are also possible........), 300 grams of minced meat, 100 grams of creme legere (the inexpensive sour cream is enough!) and about 50 grams of grated cheese. - The main action is to fry the minced meat in oil and bring it to the boil with 500 ml of water and the powder. The pasta is placed raw in a baking dish, mash on top, sour cream and cheese on top and in the oven at 200 ° C for 30 minutes. ready - you can definitely eat it, it tastes acceptable;4;Knorr;Snacks & Ready Meals;
49427;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;07/01/2022;"I know some of these ""add water and you're done "" dishes. Many have been with me once and never again. This one is a surprise. It tastes really good and satisfies the hunger that often comes over me in the evening. If you want, you can pimp it up with additional bacon cubes and herbs. I usually give Add 2 tsp of store-bought bacon cubes to make it even more filling.";5;Knorr;Snacks & Ready Meals;
49428;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;25/09/2020;"Knorr has already managed it without in some fix products ""yeast extract"". Therefore, my criticism is of the Knorr fix seasoning base (for pasta: oven macaroni alla mamma) which is advertised with the Knorr promise ""without flavor-enhancing additives"", but yeast extract can be found on the list of ingredients. Until However, there is nothing to complain about on this point. The preparation is successful and it tastes good (which it certainly would without yeast extract). The spices and herbs come into their own really well. The quantity is given for 3 people, which is in ours case (2 adults and 1 child) also fit. For 3 adults with a lot of hunger it might be a bit small. Conclusion: very tasty but please do not use yeast extract in the future - or don't print the promise";4;Knorr;Snacks & ready meals;
49429;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;06/06/2020;everything great...package undamaged;5;Knorr;Snacks & Ready Meals;
49430;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;25/10/2017;the puree with onions and bacon impresses with its creaminess taste and its lightness, a little salt and a dab of butter and you have a small snack when you have to go quickly.;5;Knorr;Snacks & Ready Meals;
49431;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;12/05/2020;the advantage of this product is that it really is makes work easier when cooking. This is mainly due to the fact that you don't have to cook the pasta beforehand. You put the pasta raw in the casserole dish, then they are cooked. It tastes very tasty. A perfect family dish, which is usually the case too I like children who are very picky (I speak from experience...). The disadvantage is that it is better to use two packs at the same time, i.e. prepare twice the amount of the dish so that everyone is fed (3 hungry people). There is something left Over, it also tastes great when reheated later. The leftovers can also be frozen excellently and heated up at another time. A real relief, especially during the Corona period and the strenuous homeschooling.;5;Knorr;Snacks & Ready Meals;
49432;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;24/04/2017;when I think back to how these 5 minutes and While ready-made snacks used to be tasty, I'm really surprised at how many products have developed. I recently tried Knorr's noodles with goulash, which I was already very impressed with. The Asian noodles, on the other hand, were a total flop for me. Now here comes another blast, because the mashed potatoes with bacon and onions taste really good for instant. The ingredients, as expected, of course don't read like the shopping list from the organic market, but they are still impressive. Unfortunately there is no content here are stated, I copied this from the packaging so that you can inform yourself: ingredients: 57% potatoes, palm oil, 6% air-dried bacon (pork bacon, table salt), 5% onions, glucose syrup, iodized table salt, milk protein, table salt substitute* , yeast extract, sunflower oil, 0.5% smoked bacon fat (pork bacon, smoke), table salt, chives, parsley, emulsifier mono- and diglycerides of fatty acids, flavors, curcuma, smoke flavor *obtained from natural potassium minerals nutritional information per 100 g energy: 425 kj / 102 kcal, fat: 5.2 g, of which saturated fatty acids: 2.9 g, carbohydrates 10 g, of which sugar 1.2 g, fiber: 1.2 g, protein: 2.5 g, salt 0.78 g if If you look at it like that, I think it's absolutely fine. According to the FSA specifications, the nutritional values ​​of fat, salt and sugar are in the middle range. In terms of calories, such a potato snack corresponds to around 20% of an adult's daily requirement. The only thing that should be replaced is the palm oil. And there is one really big disadvantage that I have to criticize about all Knorr snacks and that is the plastic packaging. I'm deducting a star for that, because non-reusable plastic packaging is really outdated. Why shouldn't someone who has a kettle nearby also have a bowl, cup or glass into which he/she could pour the same contents from a bag and prepare something? Even many Asian snacks now only come in bags and Asians are certainly not pioneers when it comes to environmental protection. If you look at the fact that the ratio of fish to plastic in the world's oceans is now 2:1 and the tendency for plastic is increasing, you can imagine without much thought where this is going. At some point the plastic breaks down into microplastics, which the fish cannot distinguish from plankton and in the end, with our carelessness, we eat the plastic together with the sea fish, and we are already doing that.;4;Knorr;Snacks & Ready Meals;
49433;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;17/03/2020;unfortunately it is always difficult to get in the shops here . always tastes delicious 😋;5;Knorr;Snacks & Ready Meals;
49434;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;30/04/2021;tasty as always, fast delivery and great packaging. ;5;Knorr;Snacks & Ready Meals;
49435;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;19/03/2021;sorry but that is absolutely disgusting!!! ;1;Knorr;Snacks & Ready Meals;
49436;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;02/11/2020;the Knorr-fix seasoning base comes in the usual bag . The powder is ideal for oven macaroni - there is a recipe printed on the back. However, it can also be used for all other baked pasta. The powder must be stirred into cold water and then brought to the boil. It tastes very good and tastes good not chemical-based. So if you don't want to season yourself, you can use this product for the sake of laziness and still get a delicious dish.;5;Knorr;Snacks & Ready Meals;
49437;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;09/08/2020;very fast shipping. top quality. unreservedly recommended . gladly again. 5 stars and a clear purchase recommendation;5;Knorr;Snacks & Ready Meals;
49438;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;23/09/2020;when things have to be quick and you don't have the If you have an idea for a meal, we like to use these little bags. I think it's great that it says what you need directly on it. So you immediately have your little shopping list with you. And it tastes good. It's quick and easy and It's really tasty. You can also vary it as you like. So you can also make it without meat and add vegetables instead... really good;5;Knorr;Snacks & Ready Meals;
49439;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;27/09/2020;since my husband is at home, he has this He took over the cooking. However, he doesn't dare try casseroles. That's why I ordered the Knorr fix seasoning base for pasta: oven macaroni alla mamma. I still had to make this casserole myself. Since the spices are already in here, the dish is Prepared relatively quickly. You should add fresh: 150 g macaroni or other pasta, 300 g minced meat, 100 g creme legere and 50 g grated cheese. I greased the baking dish and put a layer of spaghetti. The minced meat was fried in oil and with garlic, 500 ml cold Added water and stirred in the seasoning mixture. I brought the whole thing to the boil briefly. Since I didn't have any creme legere, I stirred in 2 spoons of natural yogurt and some herb cream cheese. Poured the whole thing over the noodles or layers of noodles and meat sauce in the baking dish, Cheese on top and bake in the oven for 30 minutes. I actually don't take ready-made packs because I don't like them. This seasoning mixture for oven macaroni alla mamma tastes just like my lasagne, which I make myself. maybe a little drier. But you can create something yourself with the spice mixture, everyone can do it the way they want. Preparation is child's play, it's also written on the back of the bag.;5;Knorr;Snacks & Ready Meals;
49440;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;18/02/2022;a quick meal for a little hunger in between. ;5;Knorr;Snacks & Ready Meals;
49441;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;21/09/2020;I personally like to buy Knorr fix seasoning mixtures again and again, Because the dishes always taste optimal and contain all the spices that are required. Unfortunately, various additives such as table salt substitutes, flavors, yeast extract, etc. are also used, which is why I am reducing it by one star. The manufacturer should improve this in the future and do without it , because it's no longer up to date these days. Otherwise the taste is perfect.;4;Knorr;Snacks & Ready Meals;
49442;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;25/08/2021;really delicious;5;Knorr; “Snacks & Ready Meals”;
49443;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;04/05/2019;"I was very excited about ""our best "", but I'm disappointed. You can eat it, but it has nothing to do with ""chili"", it just tastes too bland.""";3;Knorr;Snacks & Ready Meals;
49444;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;25/09/2020;unknown to us, we have the Knorr fix stuffed oven peppers out We tried the bag and were pleasantly surprised at how delicious it was. Plus, it's really quick to prepare. We'll definitely use it often. Before, we always made the sauce ourselves, but it was a lot more work and the taste wasn't much better. Must have you have tried. ⭐⭐⭐⭐⭐;5;Knorr;Snacks & Ready Meals;
49445;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;28/04/2021;not good;5;Knorr; “Snacks & Ready Meals”;
49446;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;18/10/2020;the knorr fix pack for the oven pasta macaroni alla mamma has a bag content of 48 g. After finishing the dish with the additional ingredients to be added, the result should be enough for 3 portions. This is definitely possible if you add a small fresh salad to it, which definitely enhances the taste of the whole thing. As is usual with the fixed products, additional ingredients have to be added. Here, for example, 150 g macaroni, 300 g lean minced meat, 100 g crème légère and 50 g cheese. The ingredients of the package contents are also stated by the manufacturer on the back. The yeast extract comes to mind here on, which is one of the flavor enhancers. On the front, however, it is pointed out that the product does not contain any flavor-enhancing additives. For me, this is somehow a contradiction. The method of preparation is stated in detail on the back of the packaging bag. As is usual with fix products, you can't go wrong if you follow these instructions. The seasoning mixture does not form lumps when stirred into the meat mixture. The specified cooking time is also OK. I had concerns about this dish at first because the raw pasta should go into the casserole dish. but they were actually cooked and still slightly al dente, just as they should be. Of course you can spice things up with a chopped tomato. In terms of taste, the casserole is very tasty, but for me personally it could be a little spicier. If you don't feel like eating meat, you can make this casserole with just chopped vegetables. If you use the ingredients recommended on the package, this is a not-so-time-consuming meal that is quite tasty.;4;Knorr;Snacks & Ready Meals;
49447;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;07/05/2022;all good.;4;Knorr ;Snacks & Ready Meals;
49448;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;27/10/2020;if you want it to be quick and easy - yes, Then I grab the bag. Everyone's opinion at lunch: the macaroni tastes very good.;5;Knorr;Snacks & Ready Meals;
49449;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;03/11/2020;I'm slowly becoming a fan of Knorr dishes. I only have to buy a few ingredients and can conjure up a nice dish for 1 - 2 days without much effort. The ingredients from Knorr leave a good impression and it tastes good. The seasoning base for oven macaroni is not a vegetarian dish - but you can Adjust the ingredients and a dish is quickly conjured up. A suitable dish is in the product description. This is also ideal for processing leftovers. I currently only go shopping once a week if possible and the simpler it is, the better. At least I can Recommend giving it a try. You automatically buy a little less - spices, vegetables and the like are included in the mix - and you can plan your dishes quite well. In my opinion, a good combination of simple dishes and healthy nutrition. In any case, I was able to try interesting dishes (kötbullar) through Knorr.;5;Knorr;Snacks & Ready Meals;
49450;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;24/10/2020;I got to work today and this on the Cooked the recipe given on the packaging. It's really quick and easy. You stir the seasoning into the water. You first fry the mince in the pan. Then put everything in a baking dish that already has the noodles in it. It works really well. The taste was good It's ok. I would have liked a slightly more intense taste. But well, that's just a matter of taste. I like the information on the packaging: no flavor-enhancing additives. Also: no preservatives. Among the ingredients, tomato powder is listed first. Sugar second . then flavors, iodized table salt. This explains the carbohydrate value of 12 g per 100 g. In my opinion, the herbs would have been added after the tomato powder. Then the taste would probably have been more intense. I would definitely use the product again. but only now and then.;4;Knorr;Snacks & Ready Meals;
49451;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;15/08/2021;tastes as always;4;Knorr ;Snacks & Ready Meals;
49452;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;27/10/2020;"who doesn't know it, but you get spontaneous visitors If you don't feel like spending ages cooking a delicious and elaborate dinner in the kitchen, Knorr Fix can help you out very quickly, because all you need are just a few ingredients, which are prepared quickly and easily and taste delicious in the end ! The preparation"" if you follow the recipe on the back, only a few ingredients are needed, which are quick to prepare. I have cooked this recipe several times and find it really tasty. However, if you follow the scenario above and you don't get any fresh If you have minced meat at home, it's also easy to use vegetables. Simply chop the vegetables you have, fry them in the pan and stir in the seasoning base with water. Then pour into the baking dish lined with macaroni and pour over the créme légére and cheese. you can also use sour cream as an alternative. “the taste” after 30 minutes in the oven, the dish is ready and we can serve it. The sprinkled cheese (I recommend gratin cheese) gives us a nice, crispy layer. The noodles are completely cooked through and, like the vegetables, are soaked in the seasoning-based sauce. This means everything is nice and soft and juicy, but not too mushy. There was no need for seasoning, Knorr had already helped us out. The seasoning base is perfectly balanced and goes perfectly with the ingredients used. It tastes delicious too, you can't complain about that. »My conclusion« As we know, cooking yourself tastes best and I usually follow this principle. But when things have to go quickly, I like to use Knorr Fix products and I'm not disappointed. The clever thing about this recipe is that you don't have to cook the macaroni, which really saves a lot of time and work. You can taste that it's a bag of product, but it's by no means bad, it's delicious in its own way and a good alternative when you're in a hurry. I always have a few bags of Knorr fix at home for safety and can only recommend it to everyone.""";5;Knorr;Snacks & Ready Meals;
49453;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;21/10/2020;"most of the time I cook fresh, but that's not always the case There's time and inclination... or the husband would like to cook ;-) so quickly open a bag and less than 30 minutes later the food is delicious and warm on the table. The preparation here is very simple, fry the minced meat, stir in the powder and pour over raw Add noodles. Grate creme fraiche and cheese over it, put it in the oven. The taste is really delicious, fruity tomato, hearty with minced meat and delicious cheese. Oven macaroni a la mama is one of my favorite packet dishes!";5; Knorr;Snacks & Ready Meals;
49454;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;25/10/2022;expensive;5;Knorr; Snacks & Ready Meals;
49455;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;18/09/2020;with this Knorr fix seasoning base you have a pasta in no time Prepared. One bag is suitable for three portions, which is really enough. Ok, the sugar content is not that positive, because there are 2.0 g of sugar per 100 g, but that's the case with fixed products, so it has to be You live when you want to have something ready quickly without having to do a lot of work yourself. The product is intended for pasta (macaroni) and 300 g of minced meat (I use minced beef) as well as 100 g of creme fraiche and grated cheese. You have to prepare the pasta beforehand Don't boil them, they are simply placed in a casserole dish. You have to fry the meat in advance and then pour 500 ml of water into the pan, then stir in the contents of the bag and bring to the boil, then pour this over the pasta in the casserole dish and first pour creme fraiche over it and then finally sprinkle the cheese. Bake until golden brown - about half an hour. - tastes super delicious and spicy and creamy.;5;Knorr;Snacks & Ready Meals;
49456;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;05/11/2021;tastes good;5;Knorr; “Snacks & Ready Meals”;
49457;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;10/12/2020;really very very tasty, want more. well it It's so easy to prepare and it really tastes like more. Anyone who likes noodles will love this. So great and super easy, everything you need is on the packaging. Recommended.;5;Knorr;Snacks & Ready Meals;
49458;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;09/08/2022;good taste and the heat is enough from the kettle ;5;Knorr;Snacks & Ready Meals;
49459;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;21/12/2020;you don't necessarily have to use the macaroni as stated, Tortiglioni or similar taste just as good. I took the maccheroni from Barilla and prepared the oven macaroni according to the recipe on the package. It's quick, you don't need any preparation because everything is cooked in the oven in the casserole dish. With these seasoning mixtures You don't necessarily have to follow the instructions exactly, a little more pasta here, a little less minced meat there, you can vary. For example, I put twice the amount of cheese on it. However, you should stick to the baking time and the amount of water. You can see the result the picture. It's enough for 2 people, maybe three, is ready in 30 minutes and tastes really good, even the next day. Children love it just as much as adults. You don't always have time to prepare a good warm meal, these come along spice mixtures right. We are very satisfied.;5;Knorr;Snacks & Ready Meals;
49460;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;23/11/2019;tastes good so far, but could be spicier and hotter . I added a lot of seasoning.;5;Knorr;Snacks & Ready Meals;
49461;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;04/01/2021;for me the best fix&ready mashed potatoes! the bacon and The onion taste is very balanced and delicious. Whenever the pack of 8 is on sale at Amazon, I grab it! They just taste too good.;5;Knorr;Snacks & Ready Meals;
49462;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;07/03/2022;quite good;5;Knorr; “Snacks & Ready Meals”;
49463;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;23/03/2022;top;5;Knorr; Snacks & Ready Meals;
49464;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;24/05/2020;always delicious!;5;Knorr ;Snacks & Ready Meals;
49465;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;08/03/2021;satisfied;5;Knorr; Snacks & Ready Meals;
49466;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;08/03/2022;everything is great, I've been buying the products for years. ;5;Knorr;Snacks & Ready Meals;
49467;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;19/03/2022;"I like the product very much, but I think It's not good if the lid of a cup has a hole. I had to throw it away. It shouldn't happen.""";2;Knorr;Snacks & Ready Meals;
49468;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;24/11/2020;"what I like best is that the The ingredients here are definitely recognizable as such, so they don't just consist of flavor enhancers and e-substances. The mixture is great for inexperienced cooks, just mixing it is enough. If you have some spices in your kitchen cupboard, you won't notice any real improvement here - but also No major worse"" problem. You can definitely present the result to your mother-in-law ";") Ultimately, the main advantage is the time saved because you can put the pasta with the mixed mixture directly into the oven dish - I recommend that :) hope this helps?""";5;Knorr;Snacks & Ready Meals
49469;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;21/01/2020;very fast shipping. the items have a very good quality quality and a very good mhd. perfect price/performance ratio. I give it 5 stars and a clear purchase recommendation;5;Knorr;Snacks & Ready Meals;
49470;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;20/10/2020;the knorr fix seasoning base was our test object today. first and foremost times so much, the last time we cooked something like this was when we were teenagers. Otherwise we cook fresh. We don't want to judge finished products per se, but rather the preparation, taste and ease of work. First of all, the packaging and the ingredients. at first glance Everything reads very well and the packaging is attractively designed. The ingredients are okay, but unfortunately it contains sugar and yeast extract. I think the vegan seal is positive. Even if the suggested preparation is not vegan, you are still free to choose it what we did. We decided on a vegetarian version of the oven macaroni. The preparation was easy and with the instructions even people with little understanding of cooking can do it. Simply put uncooked pasta in a casserole dish, fry the meat (for us veggie mince), add 1/2 liter of water and the contents of the bag and bring to the boil. Pour the meat sauce over the pasta and, if necessary, top with creme legere and cheese and bake in the oven at 200°C for 30 minutes. really easy and fast. However, I find that cooking fresh doesn't take much longer. I would estimate 10 minutes longer if the sauce is made and seasoned yourself. We liked it. You can certainly do that every now and then. We award one star each for 🌟 packaging, especially vegan seal 🌟 preparation 🌟 taste 3 stars 🌟 🌟 🌟;3;Knorr;Snacks & ready meals;
49471;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;20/04/2021;"the potato pü tastes like the cheapest canteen pü, the (Roasted) onions can't really be tasted, and the ""bacon"" doesn't taste (! ) like smoked bacon, but like leftover pork cracklings, with slightly rancid, fried bacon rind. I'll never buy this Knorr potato snack bacon & onions again. ";2;Knorr;Snacks & Ready Meals;
49472;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;25/10/2020;we tried the fix straight away. you need macaroni , minced meat, creme legere or fraice and cheese. What's great is that you can vary both the ingredients and the quantities. For example, I also added paprika. However, I didn't fry the minced meat in oil, otherwise it would always be the finished meal is so oily. I also left the casserole in the oven for 45 minutes instead of the recommended 30 minutes. It's super easy, quick and tasty. We'll happily continue to use it when things have to be done quickly.;5;Knorr ;Snacks & Ready Meals;
49473;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;28/09/2020;"as you would expect, it tastes really delicious! We like to use the Knorr base at home when things have to be done quickly and you don't have all the ingredients at home. I find it really practical as a change and it's also a good plan B if you forget to go shopping ;) Good price/performance .";5;Knorr;Snacks & Ready Meals;
49474;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;12/12/2021;great product;5;Knorr; “Snacks & Ready Meals”;
49475;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;02/10/2021;no real alternative, you can eat it, but It just tastes very bland and faintly like real curry sauce.;3;Knorr;Snacks & Ready Meals;
49476;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;02/01/2021;the preparation is really easy and quick. that The dish turns out really tasty. I can highly recommend it;5;Knorr;Snacks & Ready Meals;
49477;Amazon_DE;8,71133E+12;Knorr Taste the World potato snack fried onions & croutons delicious potato dish ready in just 5 minutes 48 g 1 serving;06/10/2020;the preparation of the dish is very easy, even if I find the quantities given a bit inappropriate. While it's cooking in the oven, a delicious smell spreads through the apartment and the children also come to the lunch table without calling. The food tastes very spicy, but also clearly like the cream. If you don't like that, you should Don't choose this bag. My children ate it up without a problem. Just the bag. Unfortunately, because of the high salt content, aromas and flavor enhancers (yeast extract). So I think it's borderline to advertise this bag without flavor-enhancing additives. That may be legally clean, But yeast extract contains 99% glutamate. You just don't have to declare it. Back to lunch: if you're in a hurry and you don't really have it, you can use it to prepare a reasonable meal. also vegetarian. However, it didn't appeal to me because there are simply no fresh ingredients. The easiest way to serve this is with a cucumber salad. Then at least you have something fresh and healthy with you.;3;Knorr;Snacks & Ready Meals;
